x, y
0.00010539136172452966, 0.0000062029032781018885
0.0001781784493526503, 0.0000062029032781018885
0.0012049183408367565, 0.000006247216626292988
0.0055829579671840416, 0.000006247216626292988
0.04419588613056695, 0.000006247216626292988
0.22040179344637395, 0.00000629184654766601
0.5853135246089631, 0.0000066133192537490585
0.7937030865131276, 0.000006852949102920879
0.9792151697346495, 0.000007254545238966882
